mentee_id,mentor_id,rank,final_score,is_boosted,top_factor,profile_penalized,main_reason,matching_skills,learn_from_mentor,explain_skill,explain_domain,explain_exp,explain_rating
mentee_61258f60,mentor_1bce2dca,3,0.5614,False,rating,True,Профиль неполный — навыки не указаны. Score снижен на 25%.,,,Навыки не указаны — штраф 25%.,Backend → Mobile: разные области (схожесть 0.23).,18 лет — видел многое.,Рейтинг 4.9/5.0 — один из лучших.
mentee_61258f60,mentor_deab40c7,4,0.5499,True,exp,True,Профиль неполный — навыки не указаны. Score снижен на 25%.,,,Навыки не указаны — штраф 25%.,Backend → Mobile: разные области (схожесть 0.22).,20 лет — видел многое.,Рейтинг 3.9/5.0.
mentee_61258f60,mentor_467dea2c,5,0.5435,False,rating,True,Профиль неполный — навыки не указаны. Score снижен на 25%.,,airflow; kafka; mlflow,Навыки не указаны — штраф 25%.,Backend → Data Science: частично пересекаются (схожесть 0.31).,12 лет — видел многое.,Рейтинг 5.0/5.0 — один из лучших.
mentee_17d6a99a,mentor_8654fd42,1,0.806,True,rating,True,Профиль неполный — навыки не указаны. Score снижен на 20%.,,,Навыки не указаны — штраф 20%.,Frontend → Frontend: очень близкие области (схожесть 0.80).,12 лет — видел многое.,Рейтинг 4.8/5.0 — один из лучших.
mentee_17d6a99a,mentor_bea545d3,2,0.8021,True,rating,True,Профиль неполный — навыки не указаны. Score снижен на 20%.,,angular; css; next.js,Навыки не указаны — штраф 20%.,Frontend → Frontend: очень близкие области (схожесть 0.81).,12 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_17d6a99a,mentor_45a7f003,3,0.7477,False,exp,True,Профиль неполный — навыки не указаны. Score снижен на 20%.,,angular; css; figma,Навыки не указаны — штраф 20%.,Frontend → Frontend: очень близкие области (схожесть 0.81).,17 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_17d6a99a,mentor_04d4bf40,4,0.7334,False,exp,True,Профиль неполный — навыки не указаны. Score снижен на 20%.,,angular; css; figma,Навыки не указаны — штраф 20%.,Frontend → Frontend: очень близкие области (схожесть 0.82).,17 лет — видел многое.,Рейтинг 4.5/5.0 — один из лучших.
mentee_17d6a99a,mentor_56105218,5,0.7274,False,exp,True,Профиль неполный — навыки не указаны. Score снижен на 20%.,,angular; css; figma,Навыки не указаны — штраф 20%.,Frontend → Frontend: очень близкие области (схожесть 0.81).,18 лет — видел многое.,Рейтинг 4.4/5.0.
mentee_eb0a01c7,mentor_d539ab4f,1,0.7592,True,rating,True,Профиль неполный — навыки не указаны. Score снижен на 16%.,,airflow; docker; java,Навыки не указаны — штраф 16%.,Product Analytics → Data Science: разные области (схожесть 0.29).,12 лет — видел многое.,Рейтинг 4.8/5.0 — один из лучших.
mentee_eb0a01c7,mentor_6243d498,2,0.7446,True,rating,True,Профиль неполный — навыки не указаны. Score снижен на 16%.,,docker; kafka; numpy,Навыки не указаны — штраф 16%.,Product Analytics → Data Science: разные области (схожесть 0.29).,19 лет — видел многое.,Рейтинг 4.7/5.0 — один из лучших.
mentee_eb0a01c7,mentor_f96942c9,3,0.7152,False,rating,True,Профиль неполный — навыки не указаны. Score снижен на 16%.,,amplitude; excel; google analytics,Навыки не указаны — штраф 16%.,Product Analytics → Product Analytics: смежные области (схожесть 0.63).,9 лет — хорошая база.,Рейтинг 4.8/5.0 — один из лучших.
mentee_eb0a01c7,mentor_39e6e908,4,0.6932,True,rating,True,Профиль неполный — навыки не указаны. Score снижен на 16%.,,airflow; docker; kafka,Навыки не указаны — штраф 16%.,Product Analytics → Data Science: разные области (схожесть 0.29).,13 лет — видел многое.,Рейтинг 4.4/5.0.
mentee_eb0a01c7,mentor_ea3ee7bd,5,0.6395,True,rating,True,Профиль неполный — навыки не указаны. Score снижен на 16%.,,burp suite; cryptography; linux,Навыки не указаны — штраф 16%.,Product Analytics → Cybersecurity: разные области (схожесть 0.14).,11 лет — видел многое.,Рейтинг 4.9/5.0 — один из лучших.
mentee_d88d7da7,mentor_085cc4b3,1,0.7197,False,domain,True,Профиль неполный — навыки не указаны. Score снижен на 22%.,,ansible; aws; azure,Навыки не указаны — штраф 22%.,DevOps → DevOps: очень близкие области (схожесть 0.70).,19 лет — видел многое.,Рейтинг 4.1/5.0.
mentee_d88d7da7,mentor_1b3538af,2,0.7028,False,domain,True,Профиль неполный — навыки не указаны. Score снижен на 22%.,,,Навыки не указаны — штраф 22%.,DevOps → DevOps: смежные области (схожесть 0.70).,15 лет — видел многое.,Рейтинг 4.3/5.0.
mentee_d88d7da7,mentor_5439b870,3,0.6995,False,domain,True,Профиль неполный — навыки не указаны. Score снижен на 22%.,,,Навыки не указаны — штраф 22%.,DevOps → DevOps: очень близкие области (схожесть 0.70).,11 лет — видел многое.,Рейтинг 4.8/5.0 — один из лучших.
mentee_d88d7da7,mentor_2cf30255,4,0.6919,False,domain,True,Профиль неполный — навыки не указаны. Score снижен на 22%.,,ansible; aws; azure,Навыки не указаны — штраф 22%.,DevOps → DevOps: очень близкие области (схожесть 0.70).,11 лет — видел многое.,Рейтинг 4.7/5.0 — один из лучших.
mentee_d88d7da7,mentor_f26cf500,5,0.6276,False,domain,True,Профиль неполный — навыки не указаны. Score снижен на 22%.,,ansible; aws; azure,Навыки не указаны — штраф 22%.,DevOps → DevOps: очень близкие области (схожесть 0.70).,8 лет — хорошая база.,Рейтинг 4.4/5.0.
mentee_b2f665b3,mentor_d88f2e6c,1,0.9294,True,skill,False,"Совпадают навыки: allure, api testing, appium.",allure; api testing; appium; jira; postman; selenium; test planning,cypress; git; jmeter,"Совпадают 7: allure, api testing, appium, jira. Можно научиться: cypress, git, jmeter.",QA → QA: смежные области (схожесть 0.66).,19 лет — видел многое.,Рейтинг 3.5/5.0.
mentee_b2f665b3,mentor_e62e0294,2,0.9238,False,rating,False,Высокий рейтинг: 4.6/5.0.,allure; api testing; appium; selenium; test planning,cypress; hardhat; jmeter,"Совпадают 5: allure, api testing, appium, selenium. Можно научиться: cypress, hardhat, jmeter.",QA → QA: смежные области (схожесть 0.65).,14 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_b2f665b3,mentor_6aea9f28,3,0.918,False,rating,False,Высокий рейтинг: 4.6/5.0.,allure; api testing; jira; postman; test planning,cypress; git; jmeter,"Совпадают 5: allure, api testing, jira, postman. Можно научиться: cypress, git, jmeter.",QA → QA: смежные области (схожесть 0.63).,14 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_b2f665b3,mentor_c11fa12f,4,0.8995,False,rating,False,Высокий рейтинг: 4.7/5.0.,allure; api testing; appium; jira; postman; selenium; test planning,git; jmeter; pytest,"Совпадают 7: allure, api testing, appium, jira. Можно научиться: git, jmeter, pytest.",QA → QA: смежные области (схожесть 0.65).,9 лет — хорошая база.,Рейтинг 4.7/5.0 — один из лучших.
mentee_b2f665b3,mentor_6ed9f5cf,5,0.8937,False,rating,False,Высокий рейтинг: 4.7/5.0.,allure; api testing; jira; postman; selenium; test planning,cypress; git; java,"Совпадают 6: allure, api testing, jira, postman. Можно научиться: cypress, git, java.",QA → QA: смежные области (схожесть 0.63).,9 лет — хорошая база.,Рейтинг 4.7/5.0 — один из лучших.
mentee_d4955189,mentor_d8bdc449,1,0.9317,False,skill,False,"Совпадают навыки: linux, network security, python.",linux; network security; python; siem,burp suite; metasploit; nmap,"Совпадают 4: linux, network security, python, siem. Можно научиться: burp suite, metasploit, nmap.",Cybersecurity → Cybersecurity: очень близкие области (схожесть 0.71).,12 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
